surah,verse,verse_id,translation,topic_probability_00,topic_probability_01,dominant_topic,membership_entropy
24,51,24:51,"The only statement of the [true] believers when they are called to Allah and His Messenger to judge between them is that they say, ""We hear and we obey."" And those are the successful.",0.6638587,0.33614123,0,0.6384427733474825
24,52,24:52,And whoever obeys Allah and His Messenger and fears Allah and is conscious of Him - it is those who are the attainers.,0.66054344,0.33945662,0,0.6406743626771947
24,53,24:53,"And they swear by Allah their strongest oaths that if you ordered them, they would go forth [in Allah 's cause]. Say, ""Do not swear. [Such] obedience is known. Indeed, Allah is Acquainted with that which you do.""",0.6226782,0.37732178,0,0.662737772096599
24,54,24:54,"Say, ""Obey Allah and obey the Messenger; but if you turn away - then upon him is only that [duty] with which he has been charged, and upon you is that with which you have been charged. And if you obey him, you will be [rightly] guided. And there is not upon the Messenger except the [responsibility for] clear notification.""",0.61286616,0.3871339,0,0.6674487331643236
24,55,24:55,"Allah has promised those who have believed among you and done righteous deeds that He will surely grant them succession [to authority] upon the earth just as He granted it to those before them and that He will surely establish for them [therein] their religion which He has preferred for them and that He will surely substitute for them, after their fear, security, [for] they worship Me, not associating anything with Me. But whoever disbelieves after that - then those are the defiantly disobedient.",0.60572755,0.39427242,0,0.6706208919948395
24,56,24:56,And establish prayer and give zakah and obey the Messenger - that you may receive mercy.,0.5572839,0.44271615,0,0.6865698565401457
24,57,24:57,Never think that the disbelievers are causing failure [to Allah] upon the earth. Their refuge will be the Fire - and how wretched the destination.,0.6892021,0.310798,0,0.6197376258884313
24,58,24:58,"O you who have believed, let those whom your right hands possess and those who have not [yet] reached puberty among you ask permission of you [before entering] at three times: before the dawn prayer and when you put aside your clothing [for rest] at noon and after the night prayer. [These are] three times of privacy for you. There is no blame upon you nor upon them beyond these [periods], for they continually circulate among you - some of you, among others. Thus does Allah make clear to you the verses; and Allah is Knowing and Wise.",0.62645304,0.37354702,0,0.6608164796365052
24,59,24:59,"And when the children among you reach puberty, let them ask permission [at all times] as those before them have done. Thus does Allah make clear to you His verses; and Allah is Knowing and Wise.",0.65360796,0.346392,0,0.6451845103001761
24,60,24:60,And women of post-menstrual age who have no desire for marriage - there is no blame upon them for putting aside their outer garments [but] not displaying adornment. But to modestly refrain [from that] is better for them. And Allah is Hearing and Knowing.,0.60944754,0.39055246,0,0.6689945681080922
24,61,24:61,"There is not upon the blind [any] constraint nor upon the lame constraint nor upon the ill constraint nor upon yourselves when you eat from your [own] houses or the houses of your fathers or the houses of your mothers or the houses of your brothers or the houses of your sisters or the houses of your father's brothers or the houses of your father's sisters or the houses of your mother's brothers or the houses of your mother's sisters or [from houses] whose keys you possess or [from the house] of your friend. There is no blame upon you whether you eat together or separately. But when you enter houses, give greetings of peace upon each other - a greeting from Allah, blessed and good. Thus does Allah make clear to you the verses [of ordinance] that you may understand.",0.5839547,0.41604528,0,0.6789834054080837
24,62,24:62,"The believers are only those who believe in Allah and His Messenger and, when they are [meeting] with him for a matter of common interest, do not depart until they have asked his permission. Indeed, those who ask your permission, [O Muhammad] - those are the ones who believe in Allah and His Messenger. So when they ask your permission for something of their affairs, then give permission to whom you will among them and ask forgiveness for them of Allah. Indeed, Allah is Forgiving and Merciful.",0.6105527,0.38944727,0,0.6685002025815755
24,63,24:63,"Do not make [your] calling of the Messenger among yourselves as the call of one of you to another. Already Allah knows those of you who slip away, concealed by others. So let those beware who dissent from the Prophet's order, lest fitnah strike them or a painful punishment.",0.6659849,0.33401513,0,0.636985673494717
24,64,24:64,"Unquestionably, to Allah belongs whatever is in the heavens and earth. Already He knows that upon which you [stand] and [knows] the Day when they will be returned to Him and He will inform them of what they have done. And Allah is Knowing of all things.",0.68449587,0.31550413,0,0.6234340391363575
25,1,25:1,Blessed is He who sent down the Criterion upon His Servant that he may be to the worlds a warner -,0.62546355,0.3745365,0,0.6613259877864935
25,2,25:2,He to whom belongs the dominion of the heavens and the earth and who has not taken a son and has not had a partner in dominion and has created each thing and determined it with [precise] determination.,0.67433417,0.3256658,0,0.6310666626425853
25,3,25:3,"But they have taken besides Him gods which create nothing, while they are created, and possess not for themselves any harm or benefit and possess not [power to cause] death or life or resurrection.",0.62577933,0.37422067,0,0.6611638399981192
25,4,25:4,"And those who disbelieve say, ""This [Qur'an] is not except a falsehood he invented, and another people assisted him in it."" But they have committed an injustice and a lie.",0.71118796,0.288812,0,0.6010845663038705
25,5,25:5,"And they say, ""Legends of the former peoples which he has written down, and they are dictated to him morning and afternoon.""",0.7019627,0.29803723,0,0.6091921065564685
25,6,25:6,"Say, [O Muhammad], ""It has been revealed by He who knows [every] secret within the heavens and the earth. Indeed, He is ever Forgiving and Merciful.""",0.68168354,0.31831643,0,0.6255939292945252
25,7,25:7,"And they say, ""What is this messenger that eats food and walks in the markets? Why was there not sent down to him an angel so he would be with him a warner?",0.6614312,0.3385688,0,0.6400816085114971
25,8,25:8,"Or [why is not] a treasure presented to him [from heaven], or does he [not] have a garden from which he eats?"" And the wrongdoers say, ""You follow not but a man affected by magic.""",0.6160744,0.3839256,0,0.6659532449724423
25,9,25:9,"Look how they strike for you comparisons; but they have strayed, so they cannot [find] a way.",0.9014814,0.0985186,0,0.32181577138376166
25,10,25:10,"Blessed is He who, if He willed, could have made for you [something] better than that - gardens beneath which rivers flow - and could make for you palaces.",0.57440853,0.42559147,0,0.6820326827494418
25,11,25:11,"But they have denied the Hour, and We have prepared for those who deny the Hour a Blaze.",0.6426345,0.35736546,0,0.6518873124173834
25,12,25:12,"When the Hellfire sees them from a distant place, they will hear its fury and roaring.",0.898958,0.10104194,0,0.3273663695862868
25,13,25:13,"And when they are thrown into a narrow place therein bound in chains, they will cry out thereupon for destruction.",0.763048,0.23695198,0,0.5475410146555562
25,14,25:14,"[They will be told], ""Do not cry this Day for one destruction but cry for much destruction.""",0.63989913,0.3601009,0,0.6534762076668562
25,15,25:15,"Say, ""Is that better or the Garden of Eternity which is promised to the righteous? It will be for them a reward and destination.",0.6374803,0.36251962,0,0.6548541644963174
25,16,25:16,"For them therein is whatever they wish, [while] abiding eternally. It is ever upon your Lord a promise [worthy to be] requested.",0.5858375,0.41416252,0,0.6783377817054503
25,17,25:17,"And [mention] the Day He will gather them and that which they worship besides Allah and will say, ""Did you mislead these, My servants, or did they [themselves] stray from the way?""",0.6754383,0.3245617,0,0.6302602497904384
25,18,25:18,"They will say, ""Exalted are You! It was not for us to take besides You any allies. But You provided comforts for them and their fathers until they forgot the message and became a people ruined.""",0.6236781,0.37632185,0,0.6622347797874057
25,19,25:19,"So they will deny you, [disbelievers], in what you say, and you cannot avert [punishment] or [find] help. And whoever commits injustice among you - We will make him taste a great punishment.",0.61582077,0.3841792,0,0.6660730496604097
25,20,25:20,"And We did not send before you, [O Muhammad], any of the messengers except that they ate food and walked in the markets. And We have made some of you [people] as trial for others - will you have patience? And ever is your Lord, Seeing.",0.60964704,0.39035296,0,0.6689057103286489
25,21,25:21,"And those who do not expect the meeting with Us say, ""Why were not angels sent down to us, or [why] do we [not] see our Lord?"" They have certainly become arrogant within themselves and [become] insolent with great insolence.",0.6535916,0.3464084,0,0.6451949171292255
25,22,25:22,"The day they see the angels - no good tidings will there be that day for the criminals, and [the angels] will say, ""Prevented and inaccessible.""",0.69180864,0.3081914,0,0.617645886420606
25,23,25:23,And We will regard what they have done of deeds and make them as dust dispersed.,0.6227816,0.37721846,0,0.6626859751106104
25,24,25:24,"The companions of Paradise, that Day, are [in] a better settlement and better resting place.",0.6631043,0.33689573,0,0.6389549151460376
25,25,25:25,"And [mention] the Day when the heaven will split open with [emerging] clouds, and the angels will be sent down in successive descent.",0.7375432,0.26245674,0,0.5756109626303363
