surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,dominant_membership,membership_entropy
27,60,27:60,"[More precisely], is He [not best] who created the heavens and the earth and sent down for you rain from the sky, causing to grow thereby gardens of joyful beauty which you could not [otherwise] have grown the trees thereof? Is there a deity with Allah? [No], but they are a people who ascribe equals [to Him].",1.6682857e-12,0.0,0.00027757412,3.0083334e-09,0.9620502,4.5486512e-09,4.9986904e-09,0.037517082,8.390385e-08,0.00015270851,7.860138e-18,7.0393565e-12,4,0.16400408766954452
27,61,27:61,"Is He [not best] who made the earth a stable ground and placed within it rivers and made for it firmly set mountains and placed between the two seas a barrier? Is there a deity with Allah? [No], but most of them do not know.",1.2083236e-11,0.0,4.612611e-06,7.647793e-13,0.9983572,1.0863961e-09,4.7291923e-12,0.0016365249,3.2031066e-12,1.0668206e-06,2.087164e-21,2.8248901e-11,4,0.01221144257065767
27,62,27:62,Is He [not best] who responds to the desperate one when he calls upon Him and removes evil and makes you inheritors of the earth? Is there a deity with Allah? Little do you remember.,8.418108e-10,0.0,0.00013266482,7.006355e-11,0.09437155,1.7702985e-07,1.968906e-09,0.9050978,4.804294e-10,0.00039638442,4.8576287e-24,6.114948e-10,7,0.31730704772004753
27,63,27:63,Is He [not best] who guides you through the darknesses of the land and sea and who sends the winds as good tidings before His mercy? Is there a deity with Allah? High is Allah above whatever they associate with Him.,3.700773e-12,0.0,0.000110258996,1.987655e-13,0.99692255,2.661181e-10,1.8383041e-10,0.002824632,1.1879156e-13,0.00014060334,2.910542e-17,2.342364e-10,4,0.02190339879416181
27,64,27:64,"Is He [not best] who begins creation and then repeats it and who provides for you from the heaven and earth? Is there a deity with Allah? Say, ""Produce your proof, if you should be truthful.""",3.4665017e-13,0.0,2.2866168e-05,2.7239355e-10,0.95842016,1.1079083e-08,2.2856105e-08,0.04153206,1.7476336e-06,2.2848904e-05,1.6295305e-24,1.840022e-11,4,0.17334097410578655
27,65,27:65,"Say, ""None in the heavens and earth knows the unseen except Allah, and they do not perceive when they will be resurrected.""",5.4088337e-16,0.0,1.1284161e-08,4.1832e-14,6.667592e-15,1.06948405e-16,1.1133775e-09,2.5335524e-08,1.0,2.4595405e-08,1.3115529e-26,2.5281992e-19,8,1.1037192829068402e-06
27,66,27:66,"Rather, their knowledge is arrested concerning the Hereafter. Rather, they are in doubt about it. Rather, they are, concerning it, blind.",1.911059e-11,0.0,0.038070694,7.2931975e-08,0.0005739508,1.6017171e-09,4.1415984e-07,1.8336575e-06,9.414962e-11,0.9613531,7.398221e-08,1.26931265e-08,9,0.16663348602820344
27,67,27:67,"And those who disbelieve say, ""When we have become dust as well as our forefathers, will we indeed be brought out [of the graves]?",2.82593e-15,0.0,0.1283775,2.0856568e-09,1.922748e-07,3.0460083e-12,3.2207345e-07,6.4623578e-06,1.7818158e-15,0.8716168,2.3039059e-08,3.583829e-08,9,0.38338172314846547
27,68,27:68,"We have been promised this, we and our forefathers, before. This is not but legends of the former peoples.""",1.9340515e-10,0.0,0.8942903,9.902812e-10,1.4757911e-08,5.8646456e-11,8.74302e-06,7.881349e-07,2.0997777e-10,0.105610915,5.0333564e-11,9.289626e-05,2,0.33830272560649316
27,69,27:69,"Say, [O Muhammad], ""Travel through the land and observe how was the end of the criminals.""",2.3248827e-08,0.0,0.00024289075,3.9190678e-12,1.483251e-10,3.2640066e-10,2.6530657e-07,0.0037339586,0.99590385,0.000116538475,1.2676349e-21,6.8541856e-12,8,0.02804316190517053
27,70,27:70,And grieve not over them or be in distress from what they conspire.,4.442063e-16,0.0,0.97035044,2.437596e-11,5.81216e-08,1.8020211e-08,1.517836e-08,2.3059658e-06,2.8182853e-08,0.029645186,3.7769246e-09,2.9432801e-08,2,0.13354343489455234
27,71,27:71,"And they say, ""When is [the fulfillment of] this promise, if you should be truthful?""",1.8440414e-11,0.0,0.79918784,2.0204743e-05,1.154549e-10,8.227213e-10,0.020872798,3.3568247e-06,2.9887606e-10,0.17991632,2.452129e-09,2.144749e-09,2,0.5687733746979861
27,72,27:72,"Say, ""Perhaps it is close behind you - some of that for which you are impatient.",3.964915e-13,0.0,0.4011615,3.6243278e-10,1.0970928e-13,7.804251e-15,4.903054e-09,8.317391e-12,0.5988244,1.4260132e-05,4.929744e-08,1.2738101e-14,8,0.6736467311314497
27,73,27:73,"And indeed, your Lord is full of bounty for the people, but most of them do not show gratitude.""",1.3371124e-07,0.0,0.059990555,2.1225365e-10,6.680648e-09,7.552488e-08,3.9500243e-08,0.00024845163,2.0226139e-09,0.93975717,2.9163046e-13,2.367925e-09,9,0.22924462918814217
27,74,27:74,"And indeed, your Lord knows what their breasts conceal and what they declare.",2.540845e-12,0.0,0.00012408958,0.9974018,1.1258058e-09,3.2255826e-12,1.0273586e-11,1.5208049e-06,5.95519e-16,0.0024758414,6.7497467e-13,1.4234823e-10,3,0.018589330012383977
27,75,27:75,And there is nothing concealed within the heaven and the earth except that it is in a clear Register.,1.154724e-12,0.0,0.6228642,2.8760113e-07,0.073950835,2.0392754e-12,9.776022e-10,4.0516948e-08,2.5431332e-12,0.30317786,3.795953e-06,3.4284875e-10,2,0.849350494903454
27,76,27:76,"Indeed, this Qur'an relates to the Children of Israel most of that over which they disagree.",9.679225e-14,0.0,0.0038232652,9.689651e-05,1.2813597e-06,6.903496e-11,1.35931355e-08,0.995038,1.8006431e-12,0.00016241233,7.2309887e-20,0.0008800448,7,0.03475431093729603
27,77,27:77,"And indeed, it is guidance and mercy for the believers.",1.0446181e-08,0.0,0.015678274,5.1742955e-08,1.8949264e-06,1.7300145e-08,9.936651e-08,0.001335871,5.6483847e-14,0.9829804,8.8474996e-13,5.6356168e-08,9,0.0908946135851993
27,78,27:78,"Indeed, your Lord will judge between them by His [wise] judgement. And He is the Exalted in Might, the Knowing.",2.9952563e-09,0.0,0.15387416,5.8552434e-08,1.0458393e-06,6.25311e-10,1.3711728e-07,4.053541e-05,1.8935333e-12,0.8460836,4.732897e-10,1.2954047e-08,9,0.4298337675315227
27,79,27:79,"So rely upon Allah; indeed, you are upon the clear truth.",2.2534041e-09,0.0,0.00051457447,2.795139e-07,0.00045144017,1.9311794e-07,1.7594073e-05,0.99877626,2.0751324e-10,0.00023858657,1.3972816e-25,7.366258e-08,7,0.010787993087739856
27,80,27:80,"Indeed, you will not make the dead hear, nor will you make the deaf hear the call when they have turned their backs retreating.",1.3494633e-12,0.0,0.9800076,2.690086e-10,6.3064285e-12,2.098044e-14,1.7488513e-09,3.4214654e-06,2.3320776e-08,0.019985765,1.8070505e-11,5.430328e-11,2,0.09803373429338166
27,81,27:81,And you cannot guide the blind away from their error. You will only make hear those who believe in Our verses so they are Muslims [submitting to Allah].,5.2409805e-09,0.0,0.00038131696,6.575497e-08,6.2198104e-08,5.4449185e-08,8.710121e-08,0.99916875,1.721706e-08,0.00044674444,1.3308671e-24,5.6939564e-10,7,0.007283421892199086
27,82,27:82,"And when the word befalls them, We will bring forth for them a creature from the earth speaking to them, [saying] that the people were, of Our verses, not certain [in faith].",1.389461e-05,0.0,0.005364403,4.758679e-09,5.2416285e-06,2.3609628e-08,1.1710655e-06,0.00043929348,6.1318274e-13,0.994173,1.09950785e-10,1.8908611e-06,9,0.03751137905764387
27,83,27:83,"And [warn of] the Day when We will gather from every nation a company of those who deny Our signs, and they will be [driven] in rows",0.8767524,0.0,0.0013635082,9.911796e-12,2.8991498e-10,3.3866947e-11,0.00021752495,2.8025623e-05,3.0494266e-12,0.12163999,6.491224e-11,1.1328326e-08,0,0.38270195727433204
27,84,27:84,"Until, when they arrive [at the place of Judgement], He will say, ""Did you deny My signs while you encompassed them not in knowledge, or what [was it that] you were doing?""",0.27881724,0.0,0.18100123,2.187978e-08,1.8301294e-05,5.6458407e-07,0.001999193,0.0007852103,1.1805135e-10,0.5373768,6.1472216e-11,2.9812513e-06,9,1.0175075956118778
27,85,27:85,"And the decree will befall them for the wrong they did, and they will not [be able to] speak.",1.01126885e-11,0.0,0.9764773,1.2796835e-07,7.568227e-10,1.0534367e-10,1.1254339e-06,1.9151204e-07,2.3568514e-15,0.023523308,9.6646446e-08,1.192236e-08,2,0.11147287098553656
27,86,27:86,Do they not see that We made the night that they may rest therein and the day giving sight? Indeed in that are signs for a people who believe.,0.99997705,0.0,2.1551201e-05,3.7395274e-13,7.333411e-12,7.2412327e-19,1.829276e-07,1.01072324e-07,7.422703e-15,3.041861e-06,9.937099e-17,3.2954743e-16,0,0.00029762410633263066
27,87,27:87,"And [warn of] the Day the Horn will be blown, and whoever is in the heavens and whoever is on the earth will be terrified except whom Allah wills. And all will come to Him humbled.",1.438053e-05,0.0,8.663575e-05,5.6207597e-08,3.37341e-06,1.2575613e-10,0.0021362638,0.99173355,1.0704985e-12,0.0060253125,2.8567274e-19,1.008827e-09,7,0.05318170998521487
27,88,27:88,"And you see the mountains, thinking them rigid, while they will pass as the passing of clouds. [It is] the work of Allah, who perfected all things. Indeed, He is Acquainted with that which you do.",1.8540773e-05,0.0,0.030357696,8.57384e-08,0.92288935,2.3066092e-05,0.00025569764,0.01424542,1.3580047e-12,0.03220214,3.5458652e-06,3.5293745e-06,4,0.35400226351265135
27,89,27:89,"Whoever comes [at Judgement] with a good deed will have better than it, and they, from the terror of that Day, will be safe.",2.1502663e-13,0.0,0.010455143,1.8796618e-08,3.272901e-07,9.472632e-05,0.000174541,3.9972573e-08,5.3739825e-13,0.9892775,3.0930825e-10,4.7179918e-09,9,0.06074114798954542
27,90,27:90,"And whoever comes with an evil deed - their faces will be overturned into the Fire, [and it will be said], ""Are you recompensed except for what you used to do?""",2.371156e-13,0.0,0.0039847987,2.198175e-09,1.930406e-07,0.023611054,1.8225634e-05,4.672503e-07,7.941633e-11,0.97238106,2.1514264e-10,3.109367e-06,9,0.13794718906814007
27,91,27:91,"[Say, O Muhammad], ""I have only been commanded to worship the Lord of this city, who made it sacred and to whom [belongs] all things. And I am commanded to be of the Muslims [those who submit to Allah]",2.401398e-11,0.0,0.0002157811,1.00661604e-10,1.9260726e-08,1.0767386e-07,2.4479338e-08,0.10750592,0.8917286,0.00054872996,1.0400777e-22,2.1642603e-09,8,0.3478908014424146
27,92,27:92,"And to recite the Qur'an."" And whoever is guided is only guided for [the benefit of] himself; and whoever strays - say, ""I am only [one] of the warners.""",9.757403e-08,0.0,0.039386917,1.4272368e-06,1.2502387e-09,3.126035e-10,6.292264e-08,0.82012737,8.730412e-08,0.14048292,1.1477003e-15,1.6571204e-07,7,0.5657650115863502
27,93,27:93,"And say, ""[All] praise is [due] to Allah. He will show you His signs, and you will recognize them. And your Lord is not unaware of what you do.""",3.9483737e-05,0.0,2.759773e-07,2.1052858e-12,1.8696167e-13,6.059398e-12,8.923263e-11,1.0747824e-05,0.9999504,8.2738964e-08,2.840076e-30,8.258097e-16,8,0.0005784235006909749
28,1,28:1,"Ta, Seen, Meem.",1.9619042e-08,0.0,0.9933617,1.8376548e-07,4.6622478e-07,3.9934296e-09,1.3868654e-06,4.2110713e-08,1.5893926e-08,0.006048895,0.00058420916,2.1388455e-06,2,0.04192052075076826
28,2,28:2,These are the verses of the clear Book.,1.1319557e-08,0.0,0.006257428,2.991972e-06,3.7161622e-06,8.3053646e-07,6.8332133e-07,6.604438e-06,3.5062686e-12,0.9937255,4.6733052e-07,6.363962e-07,9,0.03820562034621107
28,3,28:3,We recite to you from the news of Moses and Pharaoh in truth for a people who believe.,7.7713134e-20,0.0,7.8275335e-08,9.05257e-15,2.710622e-13,1.4147213e-13,2.0911255e-13,7.1002626e-09,9.887291e-19,2.126949e-07,5.0099466e-19,1.0,11,4.68198446835698e-06
28,4,28:4,"Indeed, Pharaoh exalted himself in the land and made its people into factions, oppressing a sector among them, slaughtering their [newborn] sons and keeping their females alive. Indeed, he was of the corrupters.",1.610881e-20,0.0,8.8995575e-06,1.0586082e-12,2.3957043e-13,5.515587e-20,7.4875113e-16,1.8532292e-12,1.5292695e-21,1.6168503e-08,1.5404655e-12,0.9999923,11,0.00011147680725098958
28,5,28:5,And We wanted to confer favor upon those who were oppressed in the land and make them leaders and make them inheritors,3.8082863e-11,0.0,0.9834079,2.2392908e-09,3.3709256e-07,1.61721e-13,6.22173e-09,3.1907943e-09,5.3045346e-11,0.014211984,5.6006893e-06,0.0023721633,2,0.09131697738787568
28,6,28:6,And establish them in the land and show Pharaoh and [his minister] Haman and their soldiers through them that which they had feared.,2.4599436e-16,0.0,4.2367457e-05,4.262565e-15,4.850894e-14,3.0768534e-18,6.6033057e-13,1.2258885e-09,5.3797317e-18,1.2449342e-06,1.9781262e-11,0.9999543,11,0.0004892716473393186
28,7,28:7,"And We inspired to the mother of Moses, ""Suckle him; but when you fear for him, cast him into the river and do not fear and do not grieve. Indeed, We will return him to you and will make him [one] of the messengers.""",1.0959312e-11,0.0,0.044431113,0.0002046063,9.340636e-09,3.992468e-10,2.0848774e-09,1.1780827e-05,1.2812594e-10,0.74407864,4.653567e-11,0.21127312,9,0.6886241783586684
28,8,28:8,"And the family of Pharaoh picked him up [out of the river] so that he would become to them an enemy and a [cause of] grief. Indeed, Pharaoh and Haman and their soldiers were deliberate sinners.",1.0121896e-14,0.0,0.07460252,2.6492518e-08,9.0916e-09,6.3155765e-12,4.5747295e-12,8.822876e-10,7.345996e-16,0.0026279099,9.560765e-07,0.9227696,11,0.28343293180460255
28,9,28:9,"And the wife of Pharaoh said, ""[He will be] a comfort of the eye for me and for you. Do not kill him; perhaps he may benefit us, or we may adopt him as a son."" And they perceived not.",2.7984306e-18,0.0,6.8999593e-06,1.4957529e-08,8.5587163e-14,9.165508e-21,6.869908e-15,3.328688e-10,3.7194968e-20,4.3197247e-08,4.371141e-17,0.9999923,11,9.069753198537546e-05
28,10,28:10,And the heart of Moses' mother became empty [of all else]. She was about to disclose [the matter concerning] him had We not bound fast her heart that she would be of the believers.,5.956878e-14,0.0,0.2257018,0.30557436,8.32706e-08,1.0089646e-11,1.8394081e-07,9.943216e-07,1.140453e-12,0.04011353,9.573174e-07,0.4286107,11,1.190403339756335
28,11,28:11,"And she said to his sister, ""Follow him""; so she watched him from a distance while they perceived not.",5.8949447e-12,0.0,0.013798709,0.98522526,3.5105682e-10,5.720493e-11,6.92409e-12,1.1972481e-10,5.15012e-13,0.00096726307,5.0060993e-07,4.481094e-06,3,0.08054368351734131
28,12,28:12,"And We had prevented from him [all] wet nurses before, so she said, ""Shall I direct you to a household that will be responsible for him for you while they are to him [for his upbringing] sincere?""",3.665193e-16,0.0,0.0034200223,0.99604815,7.579181e-09,1.7517246e-14,8.795312e-12,3.972623e-12,4.972017e-13,0.00053211924,1.1529229e-06,4.2436376e-12,3,0.027390648873051433
28,13,28:13,So We restored him to his mother that she might be content and not grieve and that she would know that the promise of Allah is true. But most of the people do not know.,2.4657306e-16,0.0,0.95694065,0.0278899,2.523001e-08,5.9906613e-10,3.4991807e-08,0.0064184647,3.905964e-12,0.008747336,1.3285709e-14,1.9319384e-07,2,0.21581216244513576
28,14,28:14,"And when he attained his full strength and was [mentally] mature, We bestowed upon him judgement and knowledge. And thus do We reward the doers of good.",1.5628493e-07,0.0,0.066150665,1.037411e-07,0.0015375548,1.00458074e-07,2.6906253e-06,7.748597e-08,3.6780865e-12,0.93230873,2.611214e-09,2.4816314e-08,9,0.2550016224355478
28,15,28:15,"And he entered the city at a time of inattention by its people and found therein two men fighting: one from his faction and one from among his enemy. And the one from his faction called for help to him against the one from his enemy, so Moses struck him and [unintentionally] killed him. [Moses] said, ""This is from the work of Satan. Indeed, he is a manifest, misleading enemy.""",2.0830584e-15,0.0,0.042613413,3.9883107e-11,4.36813e-07,7.815349e-11,2.726059e-08,0.00027688034,3.3067106e-14,0.031395517,9.678898e-13,0.92571,11,0.3168675576877052
28,16,28:16,"He said, ""My Lord, indeed I have wronged myself, so forgive me,"" and He forgave him. Indeed, He is the Forgiving, the Merciful.",2.0702098e-22,0.0,9.0588803e-10,5.3722726e-16,1.6216881e-14,1.0,1.2703828e-16,3.944398e-13,6.244614e-21,1.9722897e-08,4.1401963e-20,3.61001e-15,5,3.6902466977763723e-07
28,17,28:17,"He said, ""My Lord, for the favor You bestowed upon me, I will never be an assistant to the criminals.""",9.539378e-15,0.0,0.07736924,1.407705e-08,2.5797098e-09,3.0476116e-05,1.879547e-08,9.81393e-06,3.9483544e-07,0.92258656,7.379426e-14,1.3458791e-06,9,0.2727920266359705
28,18,28:18,"And he became inside the city fearful and anticipating [exposure], when suddenly the one who sought his help the previous day cried out to him [once again]. Moses said to him, ""Indeed, you are an evident, [persistent] deviator.""",2.5213354e-09,0.0,0.49060673,2.9721087e-07,2.7224957e-07,3.226011e-06,1.4096086e-06,7.01078e-07,1.4444497e-09,0.50290835,4.767403e-08,0.0064762123,9,0.7277566913570344
28,19,28:19,"And when he wanted to strike the one who was an enemy to both of them, he said, ""O Moses, do you intend to kill me as you killed someone yesterday? You only want to be a tyrant in the land and do not want to be of the amenders.""",6.484017e-20,0.0,9.794892e-06,8.184441e-13,9.052096e-13,1.9672503e-13,1.6744893e-12,8.954068e-08,3.0345326e-16,2.0333171e-05,6.865893e-17,0.9999695,11,0.0003646057953488751
28,20,28:20,"And a man came from the farthest end of the city, running. He said, ""O Moses, indeed the eminent ones are conferring over you [intending] to kill you, so leave [the city]; indeed, I am to you of the sincere advisors.""",5.9644236e-15,0.0,5.313604e-05,7.8339955e-13,1.0485725e-12,1.9044979e-15,7.884998e-12,2.0572986e-07,1.7028233e-15,0.00021301594,2.0200179e-14,0.99973303,11,0.002593968569086772
